"GeneID"	"Cluster"
"2850"	"RAB3B"	"cluster2"
"2851"	"C1orf216"	"cluster2"
"2852"	"CALM3"	"cluster2"
"2853"	"FABP3"	"cluster2"
"2854"	"RIMS3"	"cluster2"
"2855"	"IPCEF1"	"cluster2"
"2856"	"MEF2C"	"cluster2"
"2857"	"ADCY1"	"cluster2"
"2858"	"KLHL34"	"cluster2"
"2859"	"GLS"	"cluster2"
"2860"	"LMO7"	"cluster2"
"2861"	"CAMKK2"	"cluster2"
"2862"	"PAK1"	"cluster2"
"2863"	"YWHAH"	"cluster2"
"2864"	"NOS1AP"	"cluster2"
"2865"	"AAK1"	"cluster2"
"2866"	"PI4KA"	"cluster2"
"2867"	"KCNIP4"	"cluster2"
"2868"	"LYPD6B"	"cluster2"
"2869"	"DBH"	"cluster2"
"2870"	"ENTPD3"	"cluster2"
"2871"	"PTK2B"	"cluster2"
"2872"	"PAK6"	"cluster2"
"2873"	"EPHX4"	"cluster2"
"2874"	"ITPR1"	"cluster2"
"2875"	"MCTP1"	"cluster2"
"2876"	"SORBS2"	"cluster2"
"2877"	"NELL2"	"cluster2"
"2878"	"ERICH3"	"cluster2"
"2879"	"XK"	"cluster2"
"2880"	"CAP2"	"cluster2"
"2881"	"ATP2B1"	"cluster2"
"2882"	"NCEH1"	"cluster2"
"2883"	"GPRASP1"	"cluster2"
"2884"	"KCNA2"	"cluster2"
"2885"	"ATP2B2"	"cluster2"
"2886"	"CNKSR2"	"cluster2"
"2887"	"THRB"	"cluster2"
"2888"	"VSTM5"	"cluster2"
"2889"	"CTXN2"	"cluster2"
"2890"	"PLEKHD1"	"cluster2"
"2891"	"KCNJ6"	"cluster2"
"2892"	"TMEM266"	"cluster2"
"2893"	"CDH8"	"cluster2"
"2894"	"PTH2R"	"cluster2"
"2895"	"ANO3"	"cluster2"
"2896"	"DCLK3"	"cluster2"
"2897"	"LRRC7"	"cluster2"
"2898"	"CDKL5"	"cluster2"
"2899"	"PCLO"	"cluster2"
"2900"	"SAMD12"	"cluster2"
"2901"	"LRFN2"	"cluster2"
"2902"	"RBFOX3"	"cluster2"
"2903"	"RTN4RL1"	"cluster2"
"2904"	"GRM7"	"cluster2"
"2905"	"HS6ST3"	"cluster2"
"2906"	"KCNG3"	"cluster2"
"2907"	"CDH12"	"cluster2"
"2908"	"LDB2"	"cluster2"
"2909"	"PDE1A"	"cluster2"
"2910"	"PROKR2"	"cluster2"
"2911"	"RXFP1"	"cluster2"
"2912"	"DGKE"	"cluster2"
"2913"	"CDKL2"	"cluster2"
"2914"	"RASGRF2"	"cluster2"
"2915"	"PTPRR"	"cluster2"
"2916"	"STYK1"	"cluster2"
"2917"	"ARHGAP44"	"cluster2"
"2918"	"ATP8A2"	"cluster2"
"2919"	"NRXN3"	"cluster2"
"2920"	"TRHDE"	"cluster2"
"2921"	"RSPO2"	"cluster2"
"2922"	"CHRM3"	"cluster2"
"2923"	"NXPH2"	"cluster2"
"2924"	"CRHR2"	"cluster2"
"2925"	"TUBA8"	"cluster2"
"2926"	"CBLN2"	"cluster2"
"2927"	"KCNJ12"	"cluster2"
"2928"	"VIPR1"	"cluster2"
"2929"	"KCNJ3"	"cluster2"
"2930"	"SSTR4"	"cluster2"
"2931"	"SLC26A8"	"cluster2"
"2932"	"DLGAP2"	"cluster2"
"2933"	"MTUS2"	"cluster2"
"2934"	"C4orf50"	"cluster2"
"2935"	"HCN1"	"cluster2"
"2936"	"OLFM3"	"cluster2"
"2937"	"FRMPD4"	"cluster2"
"2938"	"RBFOX1"	"cluster2"
"2939"	"RYR2"	"cluster2"
"2940"	"KCTD16"	"cluster2"
"2941"	"CACNA1B"	"cluster2"
"2942"	"HOOK1"	"cluster2"
"2943"	"SYNPR"	"cluster2"
"2944"	"SORCS1"	"cluster2"
"2945"	"POU3F1"	"cluster2"
"2946"	"AGMAT"	"cluster2"
"2947"	"PLEKHG5"	"cluster2"
"2948"	"ADRA2A"	"cluster2"
"2949"	"BAIAP2"	"cluster2"
"2950"	"GFRA2"	"cluster2"
"2951"	"KCNJ18"	"cluster2"
"2952"	"MYH8"	"cluster2"
"2953"	"DLX6"	"cluster2"
"2954"	"MROH2A"	"cluster2"
"2955"	"KISS1R"	"cluster2"
"2956"	"PITPNM1"	"cluster2"
"2957"	"CNIH2"	"cluster2"
"2958"	"CTXN1"	"cluster2"
"2959"	"MRGPRE"	"cluster2"
"2960"	"CLMP"	"cluster2"
"2961"	"TRIM36"	"cluster2"
"2962"	"ANKRD34B"	"cluster2"
"2963"	"EPHA7"	"cluster2"
"2964"	"SLIT2"	"cluster2"
"2965"	"RAD51AP2"	"cluster2"
"2966"	"GCNT4"	"cluster2"
"2967"	"EPB41L4B"	"cluster2"
"2968"	"MAP3K21"	"cluster2"
"2969"	"CPNE4"	"cluster2"
"2970"	"NELL1"	"cluster2"
"2971"	"BMP3"	"cluster2"
"2972"	"GRM4"	"cluster2"
"2973"	"CHRM2"	"cluster2"
"2974"	"GALNTL6"	"cluster2"
"2975"	"HAPLN4"	"cluster2"
"2976"	"PTGES3L.AARSD1"	"cluster2"
"2977"	"LTK"	"cluster2"
"2978"	"B4GALNT3"	"cluster2"
"2979"	"NTSR1"	"cluster2"
"2980"	"CD164L2"	"cluster2"
"2981"	"KLHL1"	"cluster2"
"2982"	"OTOF"	"cluster2"
"2983"	"ACVR1C"	"cluster2"
"2984"	"GLP2R"	"cluster2"
"2985"	"TMEM215"	"cluster2"
"2986"	"AGBL1"	"cluster2"
"2987"	"SYNGR4"	"cluster2"
"2988"	"BDNF"	"cluster2"
"2989"	"PNOC"	"cluster2"
"2990"	"CRELD1"	"cluster2"
"2991"	"P4HTM"	"cluster2"
"2992"	"ANKRD2"	"cluster2"
"2993"	"TEX29"	"cluster2"
"2994"	"KLC1"	"cluster2"
"2995"	"LIN7B"	"cluster2"
"2996"	"MYPOP"	"cluster2"
"2997"	"BRSK1"	"cluster2"
"2998"	"MAP3K10"	"cluster2"
"2999"	"GNG13"	"cluster2"
"3000"	"LPCAT4"	"cluster2"
"3001"	"RAPGEFL1"	"cluster2"
"3002"	"KIFC2"	"cluster2"
"3003"	"MSANTD1"	"cluster2"
"3004"	"PANX2"	"cluster2"
"3005"	"PNCK"	"cluster2"
"3006"	"RPRML"	"cluster2"
"3007"	"TGFBR3L"	"cluster2"
"3008"	"RHOV"	"cluster2"
"3009"	"BHLHA9"	"cluster2"
"3010"	"TNNT2"	"cluster2"
"3011"	"C19orf81"	"cluster2"
"3012"	"C1QTNF4"	"cluster2"
"3013"	"ME3"	"cluster2"
"3014"	"STAMBPL1"	"cluster2"
"3015"	"PDE8B"	"cluster2"
"3016"	"BAALC"	"cluster2"
"3017"	"GRIA1"	"cluster2"
"3018"	"SPOCK2"	"cluster2"
"3019"	"EYA1"	"cluster2"
"3020"	"NXPH1"	"cluster2"
"3021"	"BRINP3"	"cluster2"
"3022"	"SLITRK2"	"cluster2"
"3023"	"AFF2"	"cluster2"
"3024"	"RPS6KA6"	"cluster2"
"3025"	"GPR158"	"cluster2"
"3026"	"NCAM2"	"cluster2"
"3027"	"SORCS3"	"cluster2"
"3028"	"GRID1"	"cluster2"
"3029"	"LRRC4C"	"cluster2"
"3030"	"LRRTM3"	"cluster2"
"3031"	"ADGRL3"	"cluster2"
"3032"	"RTL6"	"cluster2"
"3033"	"GRIA3"	"cluster2"
"3034"	"LRRTM2"	"cluster2"
"3035"	"RNF150"	"cluster2"
"3036"	"CADM2"	"cluster2"
"3037"	"FRY"	"cluster2"
"3038"	"SLITRK5"	"cluster2"
"3039"	"GPM6A"	"cluster2"
"3040"	"CDH10"	"cluster2"
"3041"	"ADGRB3"	"cluster2"
"3042"	"NRXN1"	"cluster2"
"3043"	"PPTC7"	"cluster2"
"3044"	"RORA"	"cluster2"
"3045"	"SCRN1"	"cluster2"
"3046"	"SPTBN1"	"cluster2"
"3047"	"TACC1"	"cluster2"
"3048"	"ERBB4"	"cluster2"
"3049"	"LRP1B"	"cluster2"
"3050"	"AKAP9"	"cluster2"
"3051"	"LSAMP"	"cluster2"
"3052"	"PRKCA"	"cluster2"
"3053"	"ATP9A"	"cluster2"
"3054"	"FAM169A"	"cluster2"
"3055"	"GPR75"	"cluster2"
"3056"	"CYP7B1"	"cluster2"
"3057"	"NMBR"	"cluster2"
"3058"	"NR3C2"	"cluster2"
"3059"	"SMARCA2"	"cluster2"
"3060"	"GABRB1"	"cluster2"
"3061"	"ZNF483"	"cluster2"
"3062"	"MYLK4"	"cluster2"
"3063"	"ZDBF2"	"cluster2"
"3064"	"NAV3"	"cluster2"
"3065"	"PCDH9"	"cluster2"
"3066"	"PTPRD"	"cluster2"
"3067"	"PCDHB4"	"cluster2"
"3068"	"PCDHGA3"	"cluster2"
"3069"	"PAPLN"	"cluster2"
"3070"	"ARHGEF17"	"cluster2"
"3071"	"CHST15"	"cluster2"
"3072"	"PITPNM2"	"cluster2"
"3073"	"SGSM2"	"cluster2"
"3074"	"CCDC87"	"cluster2"
"3075"	"CYS1"	"cluster2"
"3076"	"ADCY2"	"cluster2"
"3077"	"NRG3"	"cluster2"
"3078"	"ABLIM1"	"cluster2"
"3079"	"CDS2"	"cluster2"
"3080"	"PPM1K"	"cluster2"
"3081"	"IGIP"	"cluster2"
"3082"	"WASF3"	"cluster2"
"3083"	"NRL"	"cluster2"
"3084"	"ADD1"	"cluster2"
"3085"	"ANXA7"	"cluster2"
"3086"	"ZBTB4"	"cluster2"
"3087"	"CNTN1"	"cluster2"
"3088"	"PHACTR3"	"cluster2"
"3089"	"THRA"	"cluster2"
"3090"	"GLRA3"	"cluster2"
"3091"	"SLITRK1"	"cluster2"
"3092"	"ARFGEF3"	"cluster2"
"3093"	"WASF1"	"cluster2"
"3094"	"LRRC4"	"cluster2"
"3095"	"ARPP21"	"cluster2"
"3096"	"GRIA2"	"cluster2"
"3097"	"DLGAP1"	"cluster2"
"3098"	"CDR1"	"cluster2"
"3099"	"DNM3"	"cluster2"
"3100"	"REPS2"	"cluster2"
"3101"	"SPHKAP"	"cluster2"
"3102"	"SSTR1"	"cluster2"
"3103"	"PRKG2"	"cluster2"
"3104"	"GALNT9"	"cluster2"
"3105"	"RUNX1T1"	"cluster2"
"3106"	"NUDT11"	"cluster2"
"3107"	"RPRM"	"cluster2"
"3108"	"USP43"	"cluster2"
"3109"	"GRINA"	"cluster2"
"3110"	"THEM6"	"cluster2"
"3111"	"LDHB"	"cluster2"
"3112"	"TCEAL3"	"cluster2"
"3113"	"NDN"	"cluster2"
"3114"	"TRAM1L1"	"cluster2"
"3115"	"INPP1"	"cluster2"
"3116"	"RASL10A"	"cluster2"
"3117"	"ALDOC"	"cluster2"
"3118"	"NDRG2"	"cluster2"
"3119"	"SLCO1A2"	"cluster2"
"3120"	"GABRG1"	"cluster2"
"3121"	"SIDT1"	"cluster2"
"3122"	"SLC22A6"	"cluster2"
"3123"	"MGAT4C"	"cluster2"
"3124"	"TTPA"	"cluster2"
"3125"	"FAM167A"	"cluster2"
"3126"	"SLC25A48"	"cluster2"
"3127"	"IL17D"	"cluster2"
"3128"	"SLC4A4"	"cluster2"
"3129"	"CPE"	"cluster2"
"3130"	"SPARCL1"	"cluster2"
"3131"	"CNGA4"	"cluster2"
"3132"	"SIRT3"	"cluster2"
"3133"	"STIM1"	"cluster2"
"3134"	"GDF10"	"cluster2"
"3135"	"LDHD"	"cluster2"
"3136"	"REEP6"	"cluster2"
"3137"	"GRIN2C"	"cluster2"
"3138"	"PPP1R1A"	"cluster2"
"3139"	"GLP1R"	"cluster2"
"3140"	"CHRNA7"	"cluster2"
"3141"	"HKDC1"	"cluster2"
"3142"	"PCDH7"	"cluster2"
"3143"	"CACNA2D2"	"cluster2"
"3144"	"PTPRT"	"cluster2"
"3145"	"SHANK2"	"cluster2"
"3146"	"RND1"	"cluster2"
"3147"	"GNAO1"	"cluster2"
"3148"	"KIF1A"	"cluster2"
"3149"	"FNDC5"	"cluster2"
"3150"	"TSPAN7"	"cluster2"
"3151"	"NTM"	"cluster2"
"3152"	"BRINP1"	"cluster2"
"3153"	"GOLGA7B"	"cluster2"
"3154"	"ZFP92"	"cluster2"
"3155"	"CDH22"	"cluster2"
"3156"	"CLVS2"	"cluster2"
"3157"	"HMGCLL1"	"cluster2"
"3158"	"CAMK2G"	"cluster2"
"3159"	"RAB6B"	"cluster2"
"3160"	"STUM"	"cluster2"
"3161"	"CHST1"	"cluster2"
"3162"	"SEMA4A"	"cluster2"
"3163"	"APCDD1"	"cluster2"
"3164"	"EFCAB11"	"cluster2"
"3165"	"AIG1"	"cluster2"
"3166"	"PBLD"	"cluster2"
"3167"	"GLUL"	"cluster2"
"3168"	"PPP1R3C"	"cluster2"
"3169"	"ENDOU"	"cluster2"
"3170"	"SLC24A4"	"cluster2"
"3171"	"SHISA6"	"cluster2"
"3172"	"CALN1"	"cluster2"
"3173"	"NT5C1A"	"cluster2"
"3174"	"EDN3"	"cluster2"
"3175"	"ISM1"	"cluster2"
"3176"	"CD8B2"	"cluster2"
"3177"	"QRFPR"	"cluster2"
"3178"	"NOTUM"	"cluster2"
"3179"	"ALPL"	"cluster2"
"3180"	"CX3CL1"	"cluster2"
"3181"	"FAM131C"	"cluster2"
"3182"	"FAAH"	"cluster2"
"3183"	"PLCH2"	"cluster2"
"3184"	"JAKMIP3"	"cluster2"
"3185"	"NRIP2"	"cluster2"
"3186"	"SH3GLB2"	"cluster2"
"3187"	"FCHO1"	"cluster2"
"3188"	"ROGDI"	"cluster2"
"3189"	"ADAP1"	"cluster2"
"3190"	"RAB40B"	"cluster2"
"3191"	"STMN4"	"cluster2"
"3192"	"HCN2"	"cluster2"
"3193"	"LGI3"	"cluster2"
"3194"	"TMEM151A"	"cluster2"
"3195"	"AATK"	"cluster2"
"3196"	"TUBB4A"	"cluster2"
"3197"	"FN3K"	"cluster2"
"3198"	"PRCD"	"cluster2"
"3199"	"SFTPC"	"cluster2"
"3200"	"CMTM5"	"cluster2"
"3201"	"FA2H"	"cluster2"
"3202"	"UGT8"	"cluster2"
"3203"	"FAM107B"	"cluster2"
"3204"	"AGPAT4"	"cluster2"
"3205"	"KCNH8"	"cluster2"
"3206"	"SYT9"	"cluster2"
"3207"	"ADARB2"	"cluster2"
"3208"	"PDE11A"	"cluster2"
"3209"	"MAPK8IP1"	"cluster2"
"3210"	"TMCC2"	"cluster2"
"3211"	"GNAI1"	"cluster2"
"3212"	"NECTIN1"	"cluster2"
"3213"	"DUSP7"	"cluster2"
"3214"	"MPP2"	"cluster2"
"3215"	"ADCY5"	"cluster2"
"3216"	"ATP8A1"	"cluster2"
"3217"	"NIPA1"	"cluster2"
"3218"	"OTUD7A"	"cluster2"
"3219"	"PTGDS"	"cluster2"
"3220"	"HDAC11"	"cluster2"
"3221"	"HHATL"	"cluster2"
"3222"	"PLEKHB1"	"cluster2"
"3223"	"FAM107A"	"cluster2"
"3224"	"PAQR8"	"cluster2"
"3225"	"DNAJB2"	"cluster2"
"3226"	"KCNMB4"	"cluster2"
"3227"	"SLC6A12"	"cluster2"
"3228"	"ARHGAP23"	"cluster2"
"3229"	"COBL"	"cluster2"
"3230"	"FAM102A"	"cluster2"
"3231"	"TRPV3"	"cluster2"
"3232"	"ABCA2"	"cluster2"
"3233"	"APLP1"	"cluster2"
"3234"	"MAP6D1"	"cluster2"
"3235"	"CNDP1"	"cluster2"
"3236"	"TMEM144"	"cluster2"
"3237"	"DBNDD2"	"cluster2"
"3238"	"LDB3"	"cluster2"
"3239"	"MAL"	"cluster2"
"3240"	"MBP"	"cluster2"
"3241"	"MOBP"	"cluster2"
"3242"	"CARNS1"	"cluster2"
"3243"	"TMEM125"	"cluster2"
"3244"	"GJB1"	"cluster2"
"3245"	"S1PR5"	"cluster2"
"3246"	"GJC2"	"cluster2"
"3247"	"GPR62"	"cluster2"
"3248"	"TMEM235"	"cluster2"
"3249"	"HAPLN2"	"cluster2"
"3250"	"TMEM88B"	"cluster2"
"3251"	"ZFP57"	"cluster2"
"3252"	"CD22"	"cluster2"
"3253"	"CDK18"	"cluster2"
"3254"	"ACP7"	"cluster2"
"3255"	"GREM1"	"cluster2"
"3256"	"HHIP"	"cluster2"
"3257"	"CLMN"	"cluster2"
"3258"	"MYO1D"	"cluster2"
"3259"	"MAP7"	"cluster2"
"3260"	"SHTN1"	"cluster2"
"3261"	"CNTNAP4"	"cluster2"
"3262"	"NKAIN2"	"cluster2"
"3263"	"SPOCK3"	"cluster2"
"3264"	"DHCR24"	"cluster2"
"3265"	"INF2"	"cluster2"
"3266"	"SEMA7A"	"cluster2"
"3267"	"MYMK"	"cluster2"
"3268"	"TRPM1"	"cluster2"
"3269"	"RTL8C"	"cluster2"
"3270"	"C9orf16"	"cluster2"
"3271"	"PWWP2B"	"cluster2"
"3272"	"PCSK1N"	"cluster2"
"3273"	"CCDC85B"	"cluster2"
"3274"	"RNF208"	"cluster2"
"3275"	"TMEM240"	"cluster2"
"3276"	"LMTK3"	"cluster2"
"3277"	"LRFN1"	"cluster2"
"3278"	"MOS"	"cluster2"
"3279"	"CPLX3"	"cluster2"
"3280"	"TRIM43"	"cluster2"
"3281"	"RXFP2"	"cluster2"
"3282"	"HCRTR2"	"cluster2"
"3283"	"TNIP3"	"cluster2"
"3284"	"PRR35"	"cluster2"
"3285"	"SAG"	"cluster2"
"3286"	"TGM3"	"cluster2"
"3287"	"OCM2"	"cluster2"
"3288"	"TGM6"	"cluster2"
"3289"	"KLHL40"	"cluster2"
"3290"	"PGPEP1L"	"cluster2"
"3291"	"TMEM191B"	"cluster2"
"3292"	"TMEM191C"	"cluster2"
"3293"	"CORT"	"cluster2"
"3294"	"CRHBP"	"cluster2"
"3295"	"NPY"	"cluster2"
"3296"	"SST"	"cluster2"
"3297"	"ACTN2"	"cluster2"
"3298"	"FGF22"	"cluster2"
"3299"	"RNF207"	"cluster2"
"3300"	"STRC"	"cluster2"
"3301"	"BRDT"	"cluster2"
"3302"	"DDX4"	"cluster2"
"3303"	"RGS11"	"cluster2"
"3304"	"MAPK12"	"cluster2"
"3305"	"TBKBP1"	"cluster2"
"3306"	"HSF4"	"cluster2"
"3307"	"L3MBTL1"	"cluster2"
"3308"	"CORO6"	"cluster2"
"3309"	"BAIAP2L2"	"cluster2"
"3310"	"MYH7B"	"cluster2"
"3311"	"CATSPERZ"	"cluster2"
"3312"	"PLK5"	"cluster2"
"3313"	"GGT7"	"cluster2"
"3314"	"RHOF"	"cluster2"
"3315"	"C10orf95"	"cluster2"
"3316"	"FLYWCH1"	"cluster2"
"3317"	"GALT"	"cluster2"
"3318"	"CHRD"	"cluster2"
"3319"	"TUBG2"	"cluster2"
"3320"	"OR2V1"	"cluster2"
"3321"	"P2RX2"	"cluster2"
"3322"	"PGR"	"cluster2"
"3323"	"BEAN1"	"cluster2"
"3324"	"FCRLB"	"cluster2"
"3325"	"WNT9A"	"cluster2"
"3326"	"SLC30A2"	"cluster2"
"3327"	"GP5"	"cluster2"
"3328"	"SCUBE1"	"cluster2"
"3329"	"EFNA3"	"cluster2"
"3330"	"FGF9"	"cluster2"
"3331"	"ADGRB1"	"cluster2"
"3332"	"GRIN2D"	"cluster2"
"3333"	"HBQ1"	"cluster2"
"3334"	"KCNK4"	"cluster2"
"3335"	"SNX32"	"cluster2"
"3336"	"TOX2"	"cluster2"
"3337"	"VWC2"	"cluster2"
"3338"	"LRRN2"	"cluster2"
"3339"	"DAB1"	"cluster2"
"3340"	"TMEM132C"	"cluster2"
"3341"	"GRHL1"	"cluster2"
"3342"	"GABRQ"	"cluster2"
"3343"	"PDZRN4"	"cluster2"
"3344"	"PCDHGA12"	"cluster2"
"3345"	"NDFIP1"	"cluster2"
"3346"	"RAB6A"	"cluster2"
"3347"	"RAPGEF2"	"cluster2"
"3348"	"SLC9B2"	"cluster2"
"3349"	"MAPK1"	"cluster2"
"3350"	"PIK3CB"	"cluster2"
"3351"	"FBXL17"	"cluster2"
"3352"	"SERINC1"	"cluster2"
"3353"	"NAPG"	"cluster2"
"3354"	"ITFG1"	"cluster2"
"3355"	"STAU2"	"cluster2"
"3356"	"OXR1"	"cluster2"
"3357"	"PSD3"	"cluster2"
"3358"	"ATP6V1C1"	"cluster2"
"3359"	"WDR17"	"cluster2"
"3360"	"PNMA2"	"cluster2"
"3361"	"HIVEP2"	"cluster2"
"3362"	"PCDHAC2"	"cluster2"
"3363"	"EFR3A"	"cluster2"
"3364"	"PJA2"	"cluster2"
"3365"	"SGTB"	"cluster2"
"3366"	"NHSL2"	"cluster2"
"3367"	"CYLD"	"cluster2"
"3368"	"UHMK1"	"cluster2"
"3369"	"INPP4A"	"cluster2"
"3370"	"SLC8A1"	"cluster2"
"3371"	"AKAP11"	"cluster2"
"3372"	"DNAJB14"	"cluster2"
"3373"	"MAP9"	"cluster2"
"3374"	"ZBTB38"	"cluster2"
"3375"	"CERS6"	"cluster2"
"3376"	"SOCS5"	"cluster2"
"3377"	"PTPRK"	"cluster2"
"3378"	"BTBD3"	"cluster2"
"3379"	"PRKACB"	"cluster2"
"3380"	"SH3BP5"	"cluster2"
"3381"	"MBNL2"	"cluster2"
"3382"	"RAP1GDS1"	"cluster2"
"3383"	"MIGA1"	"cluster2"
"3384"	"AGTPBP1"	"cluster2"
"3385"	"LPGAT1"	"cluster2"
"3386"	"CD47"	"cluster2"
"3387"	"HERC3"	"cluster2"
"3388"	"DIXDC1"	"cluster2"
"3389"	"TTLL11"	"cluster2"
"3390"	"ATP6AP2"	"cluster2"
"3391"	"GDE1"	"cluster2"
"3392"	"EIF5A2"	"cluster2"
"3393"	"MAP1B"	"cluster2"
"3394"	"KIFAP3"	"cluster2"
"3395"	"YWHAZ"	"cluster2"
"3396"	"BEND6"	"cluster2"
"3397"	"ANK2"	"cluster2"
"3398"	"REEP5"	"cluster2"
"3399"	"FAM135B"	"cluster2"
"3400"	"LDLRAD4"	"cluster2"
"3401"	"CLSTN2"	"cluster2"
"3402"	"RAB27B"	"cluster2"
"3403"	"CLSTN1"	"cluster2"
"3404"	"PNMA8A"	"cluster2"
"3405"	"KCND3"	"cluster2"
"3406"	"ZYG11B"	"cluster2"
"3407"	"ZFYVE9"	"cluster2"
"3408"	"RNF11"	"cluster2"
"3409"	"WDR47"	"cluster2"
"3410"	"HINT1"	"cluster2"
"3411"	"PNKD"	"cluster2"
"3412"	"ALDOA"	"cluster2"
"3413"	"MGST3"	"cluster2"
"3414"	"LYSMD2"	"cluster2"
"3415"	"ETS2"	"cluster2"
"3416"	"TMX4"	"cluster2"
"3417"	"ZER1"	"cluster2"
"3418"	"NAP1L5"	"cluster2"
"3419"	"B4GAT1"	"cluster2"
"3420"	"FAM234B"	"cluster2"
"3421"	"GHITM"	"cluster2"
"3422"	"NKIRAS1"	"cluster2"
"3423"	"PRICKLE2"	"cluster2"
"3424"	"NALCN"	"cluster2"
"3425"	"KCNB1"	"cluster2"
"3426"	"PLCB1"	"cluster2"
"3427"	"FAM171B"	"cluster2"
"3428"	"NAP1L3"	"cluster2"
"3429"	"SH3GL2"	"cluster2"
"3430"	"JADE2"	"cluster2"
"3431"	"SPOCK1"	"cluster2"
"3432"	"CEP126"	"cluster2"
"3433"	"IQSEC2"	"cluster2"
"3434"	"KLHL3"	"cluster2"
"3435"	"C3orf18"	"cluster2"
"3436"	"TAF9"	"cluster2"
"3437"	"ATP6V1D"	"cluster2"
"3438"	"PPP2R2B"	"cluster2"
"3439"	"PRNP"	"cluster2"
"3440"	"ARF3"	"cluster2"
"3441"	"WSB2"	"cluster2"
"3442"	"BNIP3"	"cluster2"
"3443"	"PFKP"	"cluster2"
"3444"	"RIPOR1"	"cluster2"
"3445"	"CHD3"	"cluster2"
"3446"	"PFKM"	"cluster2"
"3447"	"PRICKLE1"	"cluster2"
"3448"	"EIF4A2"	"cluster2"
"3449"	"FGF12"	"cluster2"
"3450"	"MB21D2"	"cluster2"
"3451"	"CEP72"	"cluster2"
"3452"	"ARMCX5"	"cluster2"
"3453"	"SPRY3"	"cluster2"
"3454"	"XYLT1"	"cluster2"
"3455"	"ASAH2"	"cluster2"
"3456"	"TRPC1"	"cluster2"
"3457"	"ZC2HC1A"	"cluster2"
"3458"	"ZNF519"	"cluster2"
"3459"	"ADAM22"	"cluster2"
"3460"	"HECTD4"	"cluster2"
"3461"	"GPLD1"	"cluster2"
"3462"	"PPP1R9A"	"cluster2"
"3463"	"SCN1A"	"cluster2"
"3464"	"CACNA1A"	"cluster2"
"3465"	"DRP2"	"cluster2"
"3466"	"RAB9B"	"cluster2"
"3467"	"UNC80"	"cluster2"
"3468"	"AQP11"	"cluster2"
"3469"	"TOMM20"	"cluster2"
"3470"	"MTA3"	"cluster2"
"3471"	"PLEKHB2"	"cluster2"
"3472"	"SMIM13"	"cluster2"
"3473"	"MBLAC2"	"cluster2"
"3474"	"PPM1E"	"cluster2"
"3475"	"TRIQK"	"cluster2"
"3476"	"RABGAP1L"	"cluster2"
"3477"	"FAM217B"	"cluster2"
"3478"	"NDRG3"	"cluster2"
"3479"	"DNAJC27"	"cluster2"
"3480"	"TRIM32"	"cluster2"
"3481"	"APP"	"cluster2"
"3482"	"AP1AR"	"cluster2"
"3483"	"ATXN1"	"cluster2"
"3484"	"NRCAM"	"cluster2"
"3485"	"OTOGL"	"cluster2"
"3486"	"CARNMT1"	"cluster2"
"3487"	"ICA1L"	"cluster2"
"3488"	"SLC25A40"	"cluster2"
"3489"	"IRS1"	"cluster2"
"3490"	"RWDD2A"	"cluster2"
"3491"	"MCU"	"cluster2"
"3492"	"SLC35G1"	"cluster2"
"3493"	"GUCY1A2"	"cluster2"
"3494"	"DMXL2"	"cluster2"
"3495"	"TMED8"	"cluster2"
"3496"	"IL1RAPL1"	"cluster2"
"3497"	"DLG1"	"cluster2"
"3498"	"STK39"	"cluster2"
"3499"	"CYP51A1"	"cluster2"
"3500"	"KAZN"	"cluster2"
"3501"	"CDH13"	"cluster2"
"3502"	"HS6ST2"	"cluster2"
"3503"	"DPP6"	"cluster2"
"3504"	"PCDH19"	"cluster2"
"3505"	"TMEM178B"	"cluster2"
"3506"	"NTRK3"	"cluster2"
"3507"	"CACNA1D"	"cluster2"
"3508"	"CSMD1"	"cluster2"
"3509"	"TECPR1"	"cluster2"
"3510"	"SPRYD7"	"cluster2"
"3511"	"AP3M2"	"cluster2"
"3512"	"SCAMP1"	"cluster2"
"3513"	"PCNX2"	"cluster2"
"3514"	"PPARGC1B"	"cluster2"
"3515"	"CMIP"	"cluster2"
"3516"	"LMTK2"	"cluster2"
"3517"	"YWHAG"	"cluster2"
"3518"	"LONRF2"	"cluster2"
"3519"	"NBEA"	"cluster2"
"3520"	"RGS7BP"	"cluster2"
"3521"	"ATP6V1A"	"cluster2"
"3522"	"WDR7"	"cluster2"
"3523"	"PREPL"	"cluster2"
"3524"	"SYNJ1"	"cluster2"
"3525"	"B4GALT6"	"cluster2"
"3526"	"GPRASP2"	"cluster2"
"3527"	"HOMER1"	"cluster2"
"3528"	"SLC25A12"	"cluster2"
"3529"	"GNB5"	"cluster2"
"3530"	"SV2A"	"cluster2"
"3531"	"DGKH"	"cluster2"
"3532"	"DOCK9"	"cluster2"
"3533"	"HTR1F"	"cluster2"
"3534"	"SGPP2"	"cluster2"
"3535"	"CABP7"	"cluster2"
"3536"	"NOS1"	"cluster2"
"3537"	"OBSCN"	"cluster2"
"3538"	"ALOX12B"	"cluster2"
"3539"	"DGAT2"	"cluster2"
"3540"	"CALB1"	"cluster2"
"3541"	"TDRD5"	"cluster2"
"3542"	"FBXO31"	"cluster2"
"3543"	"GNAZ"	"cluster2"
"3544"	"KCTD13"	"cluster2"
"3545"	"GPR176"	"cluster2"
"3546"	"CADM3"	"cluster2"
"3547"	"BCL11B"	"cluster2"
