"GeneID"	"Cluster"
"2854"	"KCNJ12"	"cluster1"
"2855"	"DYNC1I1"	"cluster1"
"2856"	"ZNF365"	"cluster1"
"2857"	"CDKL2"	"cluster1"
"2858"	"DGKE"	"cluster1"
"2859"	"LRRC7"	"cluster1"
"2860"	"PDE1A"	"cluster1"
"2861"	"PLEKHD1"	"cluster1"
"2862"	"ZNF385B"	"cluster1"
"2863"	"LDB2"	"cluster1"
"2864"	"KCNH5"	"cluster1"
"2865"	"PROKR2"	"cluster1"
"2866"	"RXFP1"	"cluster1"
"2867"	"IPCEF1"	"cluster1"
"2868"	"TRHDE"	"cluster1"
"2869"	"UNC13C"	"cluster1"
"2870"	"GALNT17"	"cluster1"
"2871"	"GRIN2A"	"cluster1"
"2872"	"NWD2"	"cluster1"
"2873"	"RBFOX3"	"cluster1"
"2874"	"RTN4RL1"	"cluster1"
"2875"	"HS6ST3"	"cluster1"
"2876"	"RIMBP2"	"cluster1"
"2877"	"GRM7"	"cluster1"
"2878"	"LRFN2"	"cluster1"
"2879"	"KCNQ3"	"cluster1"
"2880"	"GRIN2B"	"cluster1"
"2881"	"MAP3K9"	"cluster1"
"2882"	"NRXN3"	"cluster1"
"2883"	"KCTD16"	"cluster1"
"2884"	"PCLO"	"cluster1"
"2885"	"SAMD12"	"cluster1"
"2886"	"GABRG3"	"cluster1"
"2887"	"GREM2"	"cluster1"
"2888"	"PAK6"	"cluster1"
"2889"	"GPR26"	"cluster1"
"2890"	"CA7"	"cluster1"
"2891"	"MAS1"	"cluster1"
"2892"	"ANKRD34C"	"cluster1"
"2893"	"SOWAHB"	"cluster1"
"2894"	"GABRB2"	"cluster1"
"2895"	"OLFM3"	"cluster1"
"2896"	"EPB41L4B"	"cluster1"
"2897"	"CHRM3"	"cluster1"
"2898"	"FAM189A1"	"cluster1"
"2899"	"RAP1GAP2"	"cluster1"
"2900"	"NXPH2"	"cluster1"
"2901"	"PTH2R"	"cluster1"
"2902"	"ANO3"	"cluster1"
"2903"	"CDH8"	"cluster1"
"2904"	"KCNG3"	"cluster1"
"2905"	"SLC26A8"	"cluster1"
"2906"	"DLGAP2"	"cluster1"
"2907"	"MTUS2"	"cluster1"
"2908"	"C4orf50"	"cluster1"
"2909"	"RBFOX1"	"cluster1"
"2910"	"RYR2"	"cluster1"
"2911"	"FRMPD4"	"cluster1"
"2912"	"HCN1"	"cluster1"
"2913"	"PTPRR"	"cluster1"
"2914"	"STYK1"	"cluster1"
"2915"	"GLT1D1"	"cluster1"
"2916"	"HOOK1"	"cluster1"
"2917"	"SSTR4"	"cluster1"
"2918"	"ZNF831"	"cluster1"
"2919"	"OPRM1"	"cluster1"
"2920"	"TRPC5"	"cluster1"
"2921"	"CDH12"	"cluster1"
"2922"	"EPHA6"	"cluster1"
"2923"	"KLHL38"	"cluster1"
"2924"	"FMN1"	"cluster1"
"2925"	"HRH2"	"cluster1"
"2926"	"BUB1B.PAK6"	"cluster1"
"2927"	"C4orf54"	"cluster1"
"2928"	"SLC30A2"	"cluster1"
"2929"	"DGAT2"	"cluster1"
"2930"	"CREB3L3"	"cluster1"
"2931"	"P2RX5"	"cluster1"
"2932"	"RALYL"	"cluster1"
"2933"	"DLX6"	"cluster1"
"2934"	"PLPP7"	"cluster1"
"2935"	"ACKR1"	"cluster1"
"2936"	"CADM3"	"cluster1"
"2937"	"KRT1"	"cluster1"
"2938"	"PLA2G4E"	"cluster1"
"2939"	"PKP3"	"cluster1"
"2940"	"EVPL"	"cluster1"
"2941"	"LY6D"	"cluster1"
"2942"	"AP1M2"	"cluster1"
"2943"	"ASB18"	"cluster1"
"2944"	"CALB1"	"cluster1"
"2945"	"TDRD5"	"cluster1"
"2946"	"SPINK9"	"cluster1"
"2947"	"TUBA4A"	"cluster1"
"2948"	"CAMK2B"	"cluster1"
"2949"	"OGDHL"	"cluster1"
"2950"	"GJB6"	"cluster1"
"2951"	"GABRA2"	"cluster1"
"2952"	"JAKMIP1"	"cluster1"
"2953"	"KCNJ3"	"cluster1"
"2954"	"TCEAL6"	"cluster1"
"2955"	"CA11"	"cluster1"
"2956"	"MATK"	"cluster1"
"2957"	"SOWAHA"	"cluster1"
"2958"	"CPNE6"	"cluster1"
"2959"	"HPCAL4"	"cluster1"
"2960"	"ADRA1B"	"cluster1"
"2961"	"VSTM2L"	"cluster1"
"2962"	"CAMKV"	"cluster1"
"2963"	"CAMK2A"	"cluster1"
"2964"	"DDN"	"cluster1"
"2965"	"PHYHIP"	"cluster1"
"2966"	"TMEM130"	"cluster1"
"2967"	"PPP2R2C"	"cluster1"
"2968"	"SMIM10L2B"	"cluster1"
"2969"	"MFSD4A"	"cluster1"
"2970"	"NAPB"	"cluster1"
"2971"	"KRT222"	"cluster1"
"2972"	"SLC12A5"	"cluster1"
"2973"	"ICAM5"	"cluster1"
"2974"	"NPTX1"	"cluster1"
"2975"	"NGEF"	"cluster1"
"2976"	"KCNH3"	"cluster1"
"2977"	"KCNJ4"	"cluster1"
"2978"	"EMX1"	"cluster1"
"2979"	"SLC30A3"	"cluster1"
"2980"	"NCS1"	"cluster1"
"2981"	"PITPNM3"	"cluster1"
"2982"	"KCNAB2"	"cluster1"
"2983"	"NCDN"	"cluster1"
"2984"	"DMTN"	"cluster1"
"2985"	"CAMKK1"	"cluster1"
"2986"	"EPHB6"	"cluster1"
"2987"	"ABCG4"	"cluster1"
"2988"	"GPR83"	"cluster1"
"2989"	"NRIP3"	"cluster1"
"2990"	"NEFH"	"cluster1"
"2991"	"CLEC2L"	"cluster1"
"2992"	"SLC32A1"	"cluster1"
"2993"	"GAD2"	"cluster1"
"2994"	"PCP4L1"	"cluster1"
"2995"	"PTPN5"	"cluster1"
"2996"	"HPCA"	"cluster1"
"2997"	"DOC2A"	"cluster1"
"2998"	"SYT5"	"cluster1"
"2999"	"LHX6"	"cluster1"
"3000"	"RGS4"	"cluster1"
"3001"	"C1orf115"	"cluster1"
"3002"	"KCNS2"	"cluster1"
"3003"	"C1QL3"	"cluster1"
"3004"	"KCNV1"	"cluster1"
"3005"	"SULT4A1"	"cluster1"
"3006"	"GABRA1"	"cluster1"
"3007"	"VSNL1"	"cluster1"
"3008"	"CREG2"	"cluster1"
"3009"	"PACSIN1"	"cluster1"
"3010"	"SLC6A17"	"cluster1"
"3011"	"SYN2"	"cluster1"
"3012"	"PHF24"	"cluster1"
"3013"	"TBR1"	"cluster1"
"3014"	"CAMK1G"	"cluster1"
"3015"	"GPR22"	"cluster1"
"3016"	"CCKBR"	"cluster1"
"3017"	"SH2D5"	"cluster1"
"3018"	"STX1A"	"cluster1"
"3019"	"GNG3"	"cluster1"
"3020"	"CCK"	"cluster1"
"3021"	"CALY"	"cluster1"
"3022"	"SLC17A7"	"cluster1"
"3023"	"NEFL"	"cluster1"
"3024"	"NEUROD2"	"cluster1"
"3025"	"NRGN"	"cluster1"
"3026"	"RBP4"	"cluster1"
"3027"	"GDA"	"cluster1"
"3028"	"GABRA5"	"cluster1"
"3029"	"PTER"	"cluster1"
"3030"	"VIP"	"cluster1"
"3031"	"SYNPR"	"cluster1"
"3032"	"CYP4X1"	"cluster1"
"3033"	"MPPED1"	"cluster1"
"3034"	"SLC6A7"	"cluster1"
"3035"	"HIPK4"	"cluster1"
"3036"	"CACNG3"	"cluster1"
"3037"	"MAL2"	"cluster1"
"3038"	"SV2B"	"cluster1"
"3039"	"SYT1"	"cluster1"
"3040"	"MAP7D2"	"cluster1"
"3041"	"HTR5A"	"cluster1"
"3042"	"SSTR3"	"cluster1"
"3043"	"CPNE7"	"cluster1"
"3044"	"DRD5"	"cluster1"
"3045"	"NEUROD6"	"cluster1"
"3046"	"PRKCG"	"cluster1"
"3047"	"TAC3"	"cluster1"
"3048"	"BHLHE22"	"cluster1"
"3049"	"CCDC177"	"cluster1"
"3050"	"IL34"	"cluster1"
"3051"	"RESP18"	"cluster1"
"3052"	"HTR3A"	"cluster1"
"3053"	"GLP2R"	"cluster1"
"3054"	"TMEM215"	"cluster1"
"3055"	"GRM1"	"cluster1"
"3056"	"CCDC85A"	"cluster1"
"3057"	"KCNQ5"	"cluster1"
"3058"	"KLHL34"	"cluster1"
"3059"	"ATP2B2"	"cluster1"
"3060"	"THRB"	"cluster1"
"3061"	"CNKSR2"	"cluster1"
"3062"	"CDKL5"	"cluster1"
"3063"	"STXBP5"	"cluster1"
"3064"	"CACNB2"	"cluster1"
"3065"	"ERC2"	"cluster1"
"3066"	"NOS1AP"	"cluster1"
"3067"	"NEGR1"	"cluster1"
"3068"	"SGIP1"	"cluster1"
"3069"	"GPR21"	"cluster1"
"3070"	"DIRAS2"	"cluster1"
"3071"	"KIF5A"	"cluster1"
"3072"	"RAPGEF4"	"cluster1"
"3073"	"SLC17A6"	"cluster1"
"3074"	"GABRA4"	"cluster1"
"3075"	"RGS7"	"cluster1"
"3076"	"SLC4A10"	"cluster1"
"3077"	"NEURL1"	"cluster1"
"3078"	"SYT13"	"cluster1"
"3079"	"KCNC2"	"cluster1"
"3080"	"CELF4"	"cluster1"
"3081"	"MYT1L"	"cluster1"
"3082"	"GFOD1"	"cluster1"
"3083"	"ARHGAP44"	"cluster1"
"3084"	"ATP8A2"	"cluster1"
"3085"	"CNNM1"	"cluster1"
"3086"	"ATP2B3"	"cluster1"
"3087"	"SLC7A4"	"cluster1"
"3088"	"PRMT8"	"cluster1"
"3089"	"ABLIM2"	"cluster1"
"3090"	"CPNE9"	"cluster1"
"3091"	"GLS2"	"cluster1"
"3092"	"SPTB"	"cluster1"
"3093"	"AKAP5"	"cluster1"
"3094"	"GRM2"	"cluster1"
"3095"	"CACNA1I"	"cluster1"
"3096"	"KCNT1"	"cluster1"
"3097"	"WSCD2"	"cluster1"
"3098"	"IQSEC3"	"cluster1"
"3099"	"GABRG2"	"cluster1"
"3100"	"SVOP"	"cluster1"
"3101"	"BICDL1"	"cluster1"
"3102"	"PGBD5"	"cluster1"
"3103"	"ALOXE3"	"cluster1"
"3104"	"CAMKK2"	"cluster1"
"3105"	"CLSTN3"	"cluster1"
"3106"	"ANKRD34A"	"cluster1"
"3107"	"GOT1"	"cluster1"
"3108"	"NSF"	"cluster1"
"3109"	"PPFIA4"	"cluster1"
"3110"	"VSTM5"	"cluster1"
"3111"	"GNG13"	"cluster1"
"3112"	"RHOV"	"cluster1"
"3113"	"GPRASP1"	"cluster1"
"3114"	"GPRASP2"	"cluster1"
"3115"	"SMIM17"	"cluster1"
"3116"	"ADCY1"	"cluster1"
"3117"	"KCNA2"	"cluster1"
"3118"	"FNDC5"	"cluster1"
"3119"	"NDRG4"	"cluster1"
"3120"	"SLC1A2"	"cluster1"
"3121"	"BRINP1"	"cluster1"
"3122"	"GOLGA7B"	"cluster1"
"3123"	"CHST1"	"cluster1"
"3124"	"SEMA4A"	"cluster1"
"3125"	"UPP2"	"cluster1"
"3126"	"PANX2"	"cluster1"
"3127"	"CYP46A1"	"cluster1"
"3128"	"KNDC1"	"cluster1"
"3129"	"LYNX1"	"cluster1"
"3130"	"HMGCLL1"	"cluster1"
"3131"	"STUM"	"cluster1"
"3132"	"CAMK2G"	"cluster1"
"3133"	"RAB6B"	"cluster1"
"3134"	"ARRB1"	"cluster1"
"3135"	"GRK3"	"cluster1"
"3136"	"CYS1"	"cluster1"
"3137"	"AVPI1"	"cluster1"
"3138"	"GABARAPL1"	"cluster1"
"3139"	"SPRYD3"	"cluster1"
"3140"	"NAP1L2"	"cluster1"
"3141"	"SCN2B"	"cluster1"
"3142"	"FAIM2"	"cluster1"
"3143"	"PELI3"	"cluster1"
"3144"	"VAMP2"	"cluster1"
"3145"	"PNMA8B"	"cluster1"
"3146"	"PRRT1"	"cluster1"
"3147"	"KLC1"	"cluster1"
"3148"	"MSANTD1"	"cluster1"
"3149"	"KIFC2"	"cluster1"
"3150"	"BRSK1"	"cluster1"
"3151"	"MAP3K10"	"cluster1"
"3152"	"RAPGEFL1"	"cluster1"
"3153"	"ADAM11"	"cluster1"
"3154"	"CACNB1"	"cluster1"
"3155"	"NECAB3"	"cluster1"
"3156"	"PWWP2B"	"cluster1"
"3157"	"HBQ1"	"cluster1"
"3158"	"C1QTNF4"	"cluster1"
"3159"	"KCNK4"	"cluster1"
"3160"	"ADRA2C"	"cluster1"
"3161"	"FEZF2"	"cluster1"
"3162"	"PNMA3"	"cluster1"
"3163"	"SMIM10L2A"	"cluster1"
"3164"	"SPTBN4"	"cluster1"
"3165"	"PPFIA3"	"cluster1"
"3166"	"SYT3"	"cluster1"
"3167"	"NECAB2"	"cluster1"
"3168"	"PNCK"	"cluster1"
"3169"	"ATOH7"	"cluster1"
"3170"	"LRTM2"	"cluster1"
"3171"	"FAM163B"	"cluster1"
"3172"	"SHANK1"	"cluster1"
"3173"	"RAB3A"	"cluster1"
"3174"	"SLC8A2"	"cluster1"
"3175"	"CPLX1"	"cluster1"
"3176"	"CKMT1A"	"cluster1"
"3177"	"CKMT1B"	"cluster1"
"3178"	"CABP1"	"cluster1"
"3179"	"CARMIL2"	"cluster1"
"3180"	"SNAP25"	"cluster1"
"3181"	"SNCB"	"cluster1"
"3182"	"CHRM1"	"cluster1"
"3183"	"GRIN1"	"cluster1"
"3184"	"CPLX2"	"cluster1"
"3185"	"SYN1"	"cluster1"
"3186"	"GABRD"	"cluster1"
"3187"	"ARHGDIG"	"cluster1"
"3188"	"PRKCZ"	"cluster1"
"3189"	"OLFM1"	"cluster1"
"3190"	"STK32C"	"cluster1"
"3191"	"EFNA3"	"cluster1"
"3192"	"FGF9"	"cluster1"
"3193"	"CBFA2T3"	"cluster1"
"3194"	"COL26A1"	"cluster1"
"3195"	"GARNL3"	"cluster1"
"3196"	"RASGRF1"	"cluster1"
"3197"	"AJAP1"	"cluster1"
"3198"	"GALNT9"	"cluster1"
"3199"	"DCAF12L2"	"cluster1"
"3200"	"MC4R"	"cluster1"
"3201"	"SLITRK4"	"cluster1"
"3202"	"DOC2B"	"cluster1"
"3203"	"LRFN5"	"cluster1"
"3204"	"CLRN2"	"cluster1"
"3205"	"CORT"	"cluster1"
"3206"	"CRHBP"	"cluster1"
"3207"	"NPY"	"cluster1"
"3208"	"SST"	"cluster1"
"3209"	"TNNI3K"	"cluster1"
"3210"	"ANKRD2"	"cluster1"
"3211"	"TEX29"	"cluster1"
"3212"	"PRR35"	"cluster1"
"3213"	"TGM6"	"cluster1"
"3214"	"P2RX2"	"cluster1"
"3215"	"BDNF"	"cluster1"
"3216"	"SYNGR4"	"cluster1"
"3217"	"MYPN"	"cluster1"
"3218"	"TSPEAR"	"cluster1"
"3219"	"KLHL40"	"cluster1"
"3220"	"PCSK9"	"cluster1"
"3221"	"PGPEP1L"	"cluster1"
"3222"	"PCDHGA3"	"cluster1"
"3223"	"PCDH11Y"	"cluster1"
"3224"	"PNLIP"	"cluster1"
"3225"	"PCDHB4"	"cluster1"
"3226"	"TCEAL7"	"cluster1"
"3227"	"BEX2"	"cluster1"
"3228"	"TCEAL5"	"cluster1"
"3229"	"PEG3"	"cluster1"
"3230"	"PNMA8C"	"cluster1"
"3231"	"LAMP5"	"cluster1"
"3232"	"LRRC3B"	"cluster1"
"3233"	"ZDBF2"	"cluster1"
"3234"	"LMO3"	"cluster1"
"3235"	"RIPOR2"	"cluster1"
"3236"	"PCDH9"	"cluster1"
"3237"	"RASGRP1"	"cluster1"
"3238"	"ZFP92"	"cluster1"
"3239"	"ABR"	"cluster1"
"3240"	"ANK2"	"cluster1"
"3241"	"PRNP"	"cluster1"
"3242"	"SIRPA"	"cluster1"
"3243"	"CAMK1D"	"cluster1"
"3244"	"CDYL2"	"cluster1"
"3245"	"KALRN"	"cluster1"
"3246"	"PI4KA"	"cluster1"
"3247"	"LMTK2"	"cluster1"
"3248"	"LONRF2"	"cluster1"
"3249"	"HIVEP2"	"cluster1"
"3250"	"PCDHAC2"	"cluster1"
"3251"	"DOCK9"	"cluster1"
"3252"	"SGPP2"	"cluster1"
"3253"	"B4GALT6"	"cluster1"
"3254"	"MACROD2"	"cluster1"
"3255"	"KCNAB1"	"cluster1"
"3256"	"ATRNL1"	"cluster1"
"3257"	"CDH18"	"cluster1"
"3258"	"LARGE1"	"cluster1"
"3259"	"HSPA12A"	"cluster1"
"3260"	"SYNGR1"	"cluster1"
"3261"	"KIAA0513"	"cluster1"
"3262"	"BSN"	"cluster1"
"3263"	"STXBP1"	"cluster1"
"3264"	"PRKCE"	"cluster1"
"3265"	"CPEB3"	"cluster1"
"3266"	"MICU3"	"cluster1"
"3267"	"PPP3CA"	"cluster1"
"3268"	"PPP3CB"	"cluster1"
"3269"	"TSPYL1"	"cluster1"
"3270"	"GPR61"	"cluster1"
"3271"	"FAM81A"	"cluster1"
"3272"	"HTR2A"	"cluster1"
"3273"	"CACNA2D3"	"cluster1"
"3274"	"KCNA4"	"cluster1"
"3275"	"ACVR1C"	"cluster1"
"3276"	"CDH9"	"cluster1"
"3277"	"KCNA1"	"cluster1"
"3278"	"KCNMA1"	"cluster1"
"3279"	"ANKRD33B"	"cluster1"
"3280"	"CNTN4"	"cluster1"
"3281"	"CABYR"	"cluster1"
"3282"	"FAM174B"	"cluster1"
"3283"	"ANK3"	"cluster1"
"3284"	"ANKS1B"	"cluster1"
"3285"	"DLG2"	"cluster1"
"3286"	"PPM1H"	"cluster1"
"3287"	"STXBP5L"	"cluster1"
"3288"	"CACNB4"	"cluster1"
"3289"	"SYT16"	"cluster1"
"3290"	"CACNA1E"	"cluster1"
"3291"	"PHACTR1"	"cluster1"
"3292"	"IQSEC2"	"cluster1"
"3293"	"KLHL3"	"cluster1"
"3294"	"CEP126"	"cluster1"
"3295"	"FBXL2"	"cluster1"
"3296"	"RTL4"	"cluster1"
"3297"	"RCAN2"	"cluster1"
"3298"	"CAMK2N1"	"cluster1"
"3299"	"SCN1B"	"cluster1"
"3300"	"SPINT2"	"cluster1"
"3301"	"HENMT1"	"cluster1"
"3302"	"TSPYL5"	"cluster1"
"3303"	"RASGEF1A"	"cluster1"
"3304"	"ATP1B1"	"cluster1"
"3305"	"DNAJA4"	"cluster1"
"3306"	"NPFFR1"	"cluster1"
"3307"	"CES5A"	"cluster1"
"3308"	"KIRREL3"	"cluster1"
"3309"	"SERPINI1"	"cluster1"
"3310"	"GRM3"	"cluster1"
"3311"	"TRPV6"	"cluster1"
"3312"	"RASGRF2"	"cluster1"
"3313"	"AK5"	"cluster1"
"3314"	"NECAB1"	"cluster1"
"3315"	"MAST3"	"cluster1"
"3316"	"KCNK1"	"cluster1"
"3317"	"RASAL1"	"cluster1"
"3318"	"SNCA"	"cluster1"
"3319"	"SYT9"	"cluster1"
"3320"	"ADARB2"	"cluster1"
"3321"	"PDE11A"	"cluster1"
"3322"	"ANO4"	"cluster1"
"3323"	"PRCD"	"cluster1"
"3324"	"HSD11B1"	"cluster1"
"3325"	"TPD52L1"	"cluster1"
"3326"	"EDA"	"cluster1"
"3327"	"SLC7A8"	"cluster1"
"3328"	"CD8B2"	"cluster1"
"3329"	"QRFPR"	"cluster1"
"3330"	"ISM1"	"cluster1"
"3331"	"ABCB1"	"cluster1"
"3332"	"EDN3"	"cluster1"
"3333"	"PDXK"	"cluster1"
"3334"	"PRX"	"cluster1"
"3335"	"SLC6A12"	"cluster1"
"3336"	"SLC6A13"	"cluster1"
"3337"	"PCDHGA11"	"cluster1"
"3338"	"DACT2"	"cluster1"
"3339"	"PCDHGA6"	"cluster1"
"3340"	"DMGDH"	"cluster1"
"3341"	"TMEM229A"	"cluster1"
"3342"	"MYBPC1"	"cluster1"
"3343"	"ATP1A2"	"cluster1"
"3344"	"AIFM3"	"cluster1"
"3345"	"PYGM"	"cluster1"
"3346"	"SORCS2"	"cluster1"
"3347"	"GPC5"	"cluster1"
"3348"	"SLC7A10"	"cluster1"
"3349"	"TMEM150C"	"cluster1"
"3350"	"NWD1"	"cluster1"
"3351"	"LGI1"	"cluster1"
"3352"	"SLC39A12"	"cluster1"
"3353"	"CACNA1S"	"cluster1"
"3354"	"TRPM3"	"cluster1"
"3355"	"HSBP1L1"	"cluster1"
"3356"	"FAM205C"	"cluster1"
"3357"	"PLIN4"	"cluster1"
"3358"	"PRODH"	"cluster1"
"3359"	"ABHD8"	"cluster1"
"3360"	"TMEM38A"	"cluster1"
"3361"	"AK1"	"cluster1"
"3362"	"NLRP1"	"cluster1"
"3363"	"CCDC87"	"cluster1"
"3364"	"TMEM232"	"cluster1"
"3365"	"CCDC13"	"cluster1"
"3366"	"DNAH7"	"cluster1"
"3367"	"C17orf97"	"cluster1"
"3368"	"GPR135"	"cluster1"
"3369"	"DLG1"	"cluster1"
"3370"	"STK39"	"cluster1"
"3371"	"CD47"	"cluster1"
"3372"	"GDE1"	"cluster1"
"3373"	"MIGA1"	"cluster1"
"3374"	"TLN2"	"cluster1"
"3375"	"CYLD"	"cluster1"
"3376"	"UHMK1"	"cluster1"
"3377"	"DIXDC1"	"cluster1"
"3378"	"MBNL2"	"cluster1"
"3379"	"SH3BP5"	"cluster1"
"3380"	"AGTPBP1"	"cluster1"
"3381"	"LPGAT1"	"cluster1"
"3382"	"BTBD3"	"cluster1"
"3383"	"RNF11"	"cluster1"
"3384"	"OSBPL1A"	"cluster1"
"3385"	"RAP1GDS1"	"cluster1"
"3386"	"MFN2"	"cluster1"
"3387"	"MEAF6"	"cluster1"
"3388"	"PITHD1"	"cluster1"
"3389"	"SMAP2"	"cluster1"
"3390"	"CREBL2"	"cluster1"
"3391"	"ETS2"	"cluster1"
"3392"	"DNAJC15"	"cluster1"
"3393"	"C16orf46"	"cluster1"
"3394"	"MAP6"	"cluster1"
"3395"	"ANKRD42"	"cluster1"
"3396"	"CCDC113"	"cluster1"
"3397"	"RAB4A"	"cluster1"
"3398"	"ATPAF1"	"cluster1"
"3399"	"DNAL1"	"cluster1"
"3400"	"UNC13B"	"cluster1"
"3401"	"STIM1"	"cluster1"
"3402"	"AHCYL2"	"cluster1"
"3403"	"SCRN1"	"cluster1"
"3404"	"PKP2"	"cluster1"
"3405"	"SLC5A5"	"cluster1"
"3406"	"SERPIND1"	"cluster1"
"3407"	"SLC6A20"	"cluster1"
"3408"	"TMEM30B"	"cluster1"
"3409"	"LEPR"	"cluster1"
"3410"	"OMD"	"cluster1"
"3411"	"OR2V1"	"cluster1"
"3412"	"SCUBE1"	"cluster1"
"3413"	"BARX2"	"cluster1"
"3414"	"TLL2"	"cluster1"
"3415"	"PGR"	"cluster1"
"3416"	"RFLNA"	"cluster1"
"3417"	"C14orf180"	"cluster1"
"3418"	"TLL1"	"cluster1"
"3419"	"ERICH5"	"cluster1"
"3420"	"HTR2C"	"cluster1"
"3421"	"SYT10"	"cluster1"
"3422"	"GRP"	"cluster1"
"3423"	"SPAG6"	"cluster1"
"3424"	"BRDT"	"cluster1"
"3425"	"DDX4"	"cluster1"
"3426"	"C1orf146"	"cluster1"
"3427"	"MST1R"	"cluster1"
"3428"	"NKPD1"	"cluster1"
"3429"	"RNF207"	"cluster1"
"3430"	"STRC"	"cluster1"
"3431"	"CUZD1"	"cluster1"
"3432"	"SPATA19"	"cluster1"
"3433"	"MYH1"	"cluster1"
"3434"	"OCM2"	"cluster1"
"3435"	"CYP4B1"	"cluster1"
"3436"	"HNF1B"	"cluster1"
"3437"	"MYLK3"	"cluster1"
"3438"	"DNPH1"	"cluster1"
"3439"	"PCSK1N"	"cluster1"
"3440"	"CCDC85B"	"cluster1"
"3441"	"HAGHL"	"cluster1"
"3442"	"SDCBP2"	"cluster1"
"3443"	"SMARCD3"	"cluster1"
"3444"	"LRFN1"	"cluster1"
"3445"	"TMEM240"	"cluster1"
"3446"	"MYH6"	"cluster1"
"3447"	"PROCA1"	"cluster1"
"3448"	"ATP6AP1L"	"cluster1"
"3449"	"TBX6"	"cluster1"
"3450"	"ZCWPW1"	"cluster1"
"3451"	"CNTD1"	"cluster1"
"3452"	"KLHDC1"	"cluster1"
"3453"	"TRPC1"	"cluster1"
"3454"	"EPX"	"cluster1"
"3455"	"ZCCHC18"	"cluster1"
"3456"	"CNGA4"	"cluster1"
"3457"	"TCTE1"	"cluster1"
"3458"	"CYP3A4"	"cluster1"
"3459"	"GALT"	"cluster1"
"3460"	"BAIAP2L2"	"cluster1"
"3461"	"HSF4"	"cluster1"
"3462"	"TRIM17"	"cluster1"
"3463"	"CORO6"	"cluster1"
"3464"	"MYH7B"	"cluster1"
"3465"	"SNX32"	"cluster1"
"3466"	"SPIRE2"	"cluster1"
"3467"	"C10orf95"	"cluster1"
"3468"	"RHOF"	"cluster1"
"3469"	"ORM2"	"cluster1"
"3470"	"RSPO4"	"cluster1"
"3471"	"TRPV1"	"cluster1"
"3472"	"SPEG"	"cluster1"
"3473"	"INHA"	"cluster1"
"3474"	"SLC34A3"	"cluster1"
"3475"	"SLC9A3"	"cluster1"
"3476"	"SEBOX"	"cluster1"
"3477"	"ACTN2"	"cluster1"
"3478"	"CHRD"	"cluster1"
"3479"	"FGF22"	"cluster1"
"3480"	"IZUMO4"	"cluster1"
"3481"	"NTN5"	"cluster1"
"3482"	"CYP3A43"	"cluster1"
"3483"	"FBXW12"	"cluster1"
"3484"	"NAPSA"	"cluster1"
"3485"	"TTLL13P"	"cluster1"
"3486"	"SLC28A2"	"cluster1"
"3487"	"IGFN1"	"cluster1"
"3488"	"CATSPERZ"	"cluster1"
"3489"	"PLK5"	"cluster1"
"3490"	"TCAP"	"cluster1"
"3491"	"MYH3"	"cluster1"
"3492"	"ASIC3"	"cluster1"
"3493"	"DNASE1L2"	"cluster1"
"3494"	"PDE6C"	"cluster1"
"3495"	"TDRP"	"cluster1"
"3496"	"GPT"	"cluster1"
"3497"	"RGS11"	"cluster1"
"3498"	"DQX1"	"cluster1"
"3499"	"MUSTN1"	"cluster1"
"3500"	"FAM193B"	"cluster1"
"3501"	"SLC25A29"	"cluster1"
"3502"	"GNB3"	"cluster1"
"3503"	"ZNF692"	"cluster1"
"3504"	"MAMDC4"	"cluster1"
"3505"	"WSB1"	"cluster1"
"3506"	"AP1G2"	"cluster1"
"3507"	"RTEL1.TNFRSF6B"	"cluster1"
"3508"	"CCDC116"	"cluster1"
"3509"	"SNX15"	"cluster1"
"3510"	"AARSD1"	"cluster1"
"3511"	"ADAMTS10"	"cluster1"
"3512"	"ADAMTS17"	"cluster1"
"3513"	"GRHL1"	"cluster1"
"3514"	"VSTM4"	"cluster1"
"3515"	"RAD21L1"	"cluster1"
"3516"	"TMEM200A"	"cluster1"
"3517"	"PHACTR2"	"cluster1"
"3518"	"PRKG1"	"cluster1"
"3519"	"KBTBD13"	"cluster1"
"3520"	"KCNG2"	"cluster1"
"3521"	"SLC22A3"	"cluster1"
"3522"	"CSGALNACT1"	"cluster1"
"3523"	"DEPTOR"	"cluster1"
"3524"	"PLCXD3"	"cluster1"
"3525"	"GDF10"	"cluster1"
"3526"	"GREB1L"	"cluster1"
"3527"	"SORD"	"cluster1"
"3528"	"ACSM5"	"cluster1"
"3529"	"SYTL4"	"cluster1"
"3530"	"TGFBR3"	"cluster1"
"3531"	"C2orf88"	"cluster1"
"3532"	"EXPH5"	"cluster1"
"3533"	"B3GAT2"	"cluster1"
"3534"	"SIDT1"	"cluster1"
"3535"	"CD38"	"cluster1"
"3536"	"KCNN3"	"cluster1"
"3537"	"LIX1"	"cluster1"
"3538"	"OGFRL1"	"cluster1"
"3539"	"CCDC160"	"cluster1"
"3540"	"FAM167A"	"cluster1"
"3541"	"ADCY8"	"cluster1"
"3542"	"MKX"	"cluster1"
"3543"	"ADCY2"	"cluster1"
"3544"	"NRG3"	"cluster1"
"3545"	"PCDHGA5"	"cluster1"
"3546"	"CCL4L2"	"cluster1"
"3547"	"OTUD1"	"cluster1"
"3548"	"GP9"	"cluster1"
"3549"	"LYVE1"	"cluster1"
